"x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","x91","x92","x93","x94","x95","x96","x97","x98","x99","x100","x101","feature","no_nas","color"
150.0,150.0,149.680541992,149.207611084,148.913726807,148.501586914,148.011260986,147.696472168,147.124221802,146.862075806,146.594802856,146.193664551,146.033538818,145.908859253,145.709579468,145.472106934,145.186141968,144.788345337,144.412002563,143.968109131,143.56211853,143.161682129,142.815032959,142.430297852,142.136550903,141.797241211,141.573348999,141.2734375,141.00050354,140.657608032,140.386352539,140.077468872,139.960266113,139.750518799,139.353912354,139.131591797,138.808349609,138.292419434,137.962814331,137.471496582,137.015869141,136.69883728,136.052734375,135.590377808,135.205184937,134.633789062,134.076965332,133.344787598,132.538848877,131.774688721,130.922348022,129.980865479,129.374694824,128.456573486,127.361480713,126.496658325,125.428123474,124.253463745,122.968574524,121.738197327,120.490905762,119.450126648,118.311264038,117.125442505,116.058006287,114.995437622,114.205200195,113.468475342,112.757164001,112.171600342,111.441459656,110.550430298,109.878349304,108.90196228,107.856361389,106.55266571,105.201324463,103.895446777,102.540115356,101.295135498,100.137481689,99.0095443726,97.7482223511,96.6391906738,95.3304519653,94.0601806641,93.1095275879,92.1088180542,90.9802856445,89.9739608765,88.6649475098,87.1240158081,85.8787841797,84.2804489136,82.8289489746,81.5058288574,80.0394515991,78.5223999023,77.1879653931,75.7126159668,74.3168563843,"no feature","102","#021502"
594.0,594.0,593.267272949,592.556091309,591.884155273,591.010314941,590.04119873,589.45690918,588.537841797,587.856750488,587.220031738,586.663391113,586.030395508,585.479553223,585.018371582,584.358459473,583.836975098,583.014587402,582.273803711,581.460998535,580.730224609,580.008789062,579.271606445,578.62677002,577.962463379,577.188476562,576.63873291,576.017456055,575.286987305,574.617614746,574.042175293,573.511474609,573.102233887,572.40045166,571.855285645,571.390625,570.799377441,570.009887695,569.477783203,568.789367676,568.047973633,567.479431152,566.74798584,566.073852539,565.651489258,564.897216797,564.237609863,563.674316406,563.017272949,562.437133789,561.870361328,561.136901855,560.747375488,560.067077637,559.319274902,558.678039551,557.999267578,557.345153809,556.460021973,555.58203125,554.915100098,554.399169922,553.681091309,552.91418457,552.287597656,551.590332031,550.938476562,550.436157227,549.850280762,549.58581543,549.057861328,548.374633789,547.989929199,547.327026367,546.659851074,545.90045166,545.130004883,544.38079834,543.745422363,542.991760254,542.274291992,541.633850098,540.79296875,540.109619141,539.388305664,538.551513672,538.082519531,537.56262207,536.90045166,536.60357666,535.988891602,535.192321777,534.631530762,533.837463379,533.032165527,532.348144531,531.604248047,530.83416748,530.176391602,529.389526367,528.765808105,"tree2","102","#64BB0B"
642.0,642.0,640.655029297,639.076416016,637.775756836,636.185241699,634.731567383,633.26739502,631.728393555,630.333496094,629.073242188,627.714355469,626.502563477,625.339660645,624.11541748,622.90814209,621.711181641,620.24407959,618.930603027,617.374450684,615.901245117,614.363647461,612.911865234,611.456481934,610.04510498,608.703552246,607.408203125,606.132995605,604.811645508,603.299865723,601.838745117,600.37322998,599.184020996,597.908569336,596.499450684,595.274353027,593.988525391,592.604858398,591.291870117,589.805480957,588.247375488,586.888000488,585.221557617,583.883972168,582.84197998,581.545288086,580.451477051,579.393493652,578.35736084,577.384460449,576.173156738,575.074157715,574.200927734,573.959716797,573.560058594,573.426696777,573.282043457,573.157531738,572.854064941,572.679138184,572.299255371,572.35357666,572.352722168,572.074523926,572.134277344,571.894165039,571.915405273,572.175292969,572.214538574,571.580810547,571.751586914,571.394836426,571.679016113,571.483947754,571.305541992,571.197570801,570.911193848,570.61907959,570.455627441,570.137268066,569.877197266,569.779968262,569.394836426,569.17578125,568.863098145,568.544616699,568.446105957,568.248413086,567.996398926,568.081176758,568.029602051,567.508239746,567.476623535,567.114135742,566.76171875,566.547180176,566.224853516,565.686645508,565.010620117,563.955871582,563.033691406,"no feature","102","#021502"
542.0,542.0,541.13671875,540.225158691,539.414611816,538.545593262,537.572509766,536.737609863,535.693115234,534.867248535,534.044616699,533.181884766,532.482788086,531.791320801,531.020568848,530.27166748,529.426330566,528.512573242,527.676208496,526.737243652,525.798706055,524.88659668,523.99206543,523.143249512,522.361083984,521.507202148,520.827331543,520.076965332,519.274597168,518.406860352,517.704345703,516.884765625,516.276184082,515.589050293,514.802246094,514.163085938,513.412231445,512.509033203,511.793212891,510.925048828,510.068664551,509.366760254,508.378173828,507.544586182,506.7996521,505.824127197,505.014465332,504.1847229,503.342498779,502.584442139,501.705596924,500.76953125,500.090911865,499.266113281,498.232025146,497.492675781,496.525756836,495.575531006,494.575500488,493.527038574,492.529296875,491.746368408,490.843109131,489.922454834,489.084594727,488.111816406,487.356903076,486.66708374,485.835784912,485.210205078,484.557220459,483.724487305,483.146606445,482.386932373,481.590270996,480.640930176,479.673187256,478.682250977,477.743560791,476.780029297,475.843658447,474.940948486,473.921142578,473.059692383,472.09552002,471.078491211,470.337982178,469.615539551,468.772857666,468.105834961,467.242584229,466.19354248,465.369750977,464.334625244,463.307373047,462.472839355,461.561309814,460.592926025,459.725402832,458.82598877,457.988891602,"lamppost1","102","#3A526C"
833.0,833.0,832.041687012,830.96472168,830.039428711,828.989318848,827.878295898,826.878662109,825.653503418,824.790222168,823.838134766,822.799560547,821.901367188,821.072753906,820.156738281,819.274902344,831.51184082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
632.0,632.0,631.336853027,630.613708496,629.840881348,629.056091309,628.008972168,627.262023926,626.561401367,625.840576172,625.192077637,624.477050781,623.948425293,623.394165039,622.896240234,622.27911377,621.664489746,620.831604004,620.05291748,619.162536621,618.375793457,617.680969238,616.935546875,616.236694336,615.574768066,614.816040039,614.185791016,613.596252441,612.859741211,612.202880859,611.477294922,610.99041748,610.530517578,609.921508789,609.233520508,608.825134277,608.030334473,607.337219238,606.880981445,606.077392578,605.361022949,604.768493652,603.980041504,603.331298828,602.963378906,602.147644043,601.571228027,600.969970703,600.268127441,599.74230957,599.076477051,598.37121582,597.871032715,597.205627441,596.550292969,595.948608398,595.261474609,594.585205078,593.777893066,592.94732666,592.252746582,591.815002441,591.030273438,590.368408203,589.79486084,589.026489258,588.41973877,587.961730957,587.36706543,587.157714844,586.729309082,586.053039551,585.742004395,585.089233398,584.461730957,583.815368652,583.085876465,582.376525879,581.723510742,580.989990234,580.338012695,579.75982666,578.960327148,578.328430176,577.642883301,576.799987793,576.309020996,575.899047852,575.269165039,575.018249512,574.331176758,573.56439209,573.030944824,572.181091309,571.354614258,570.645141602,570.02545166,569.167297363,568.447631836,567.665710449,566.97253418,"tree1","102","#40BF0C"
692.0,692.0,691.102661133,690.176696777,689.272216797,688.224975586,687.224060059,686.354248047,685.233154297,684.277038574,683.512451172,682.621276855,681.863708496,681.130981445,680.39666748,679.662536621,678.829833984,677.761779785,676.801574707,675.832214355,674.862487793,673.938659668,672.987609863,672.118225098,671.233276367,670.307067871,669.630126953,668.831359863,667.968383789,667.043701172,666.234680176,665.407409668,664.812316895,664.026000977,663.14630127,662.540039062,661.684204102,660.713562012,659.920898438,658.96270752,658.046264648,657.228271484,656.24597168,655.421875,654.760314941,653.747924805,652.964416504,652.066589355,651.185791016,650.402587891,649.686279297,648.805908203,648.168884277,647.382263184,646.441894531,645.672241211,644.808837891,643.861450195,642.899536133,641.81640625,640.813171387,639.992248535,639.126403809,638.21685791,637.292358398,636.276245117,635.480041504,634.756835938,633.953063965,633.271972656,632.65222168,631.824951172,631.243164062,630.353027344,629.499084473,628.693359375,627.723815918,626.76550293,625.821594238,624.821777344,623.959899902,623.06060791,622.097961426,621.278198242,620.255310059,619.29864502,618.637817383,617.89453125,617.070129395,616.397460938,615.730407715,614.755249023,613.969970703,612.874633789,611.97277832,611.108093262,610.193054199,609.067504883,608.16015625,607.206787109,606.333007812,"bush3","102","#2C5204"
543.0,543.0,542.083862305,541.030273438,540.061767578,539.097106934,537.985595703,537.022705078,535.878356934,534.940979004,533.966064453,533.04675293,532.21661377,531.409423828,530.543151855,529.676757812,528.599731445,527.583068848,526.643493652,525.592468262,524.610229492,523.620666504,522.685119629,521.705688477,520.784606934,519.74786377,518.932006836,518.070983887,517.176025391,516.091430664,515.280944824,514.317199707,513.686950684,512.811523438,511.894561768,511.13494873,510.234313965,509.175689697,508.34197998,507.356658936,506.405212402,505.588745117,504.566192627,503.66192627,502.881256104,501.899475098,501.015533447,500.12689209,499.180328369,498.359344482,497.603912354,496.64163208,496.079071045,495.140777588,494.131225586,493.237701416,492.255493164,491.245635986,490.175140381,489.057495117,487.947601318,487.041656494,486.110992432,485.118530273,484.086151123,483.007263184,482.070587158,481.27722168,480.391723633,479.674865723,478.885925293,477.99420166,477.339904785,476.353210449,475.405944824,474.366638184,473.286010742,472.302642822,471.302490234,470.205383301,469.286071777,468.350769043,467.257843018,466.292297363,465.24810791,464.215209961,463.459991455,462.643951416,461.740112305,461.032867432,460.179901123,458.957092285,458.142425537,456.786437988,455.87612915,454.920776367,453.873779297,452.768676758,451.877655029,450.736450195,449.785888672,"lamppost1","102","#3A526C"
1010.0,1010.0,1008.99993896,1008.03070068,1007.09771729,1006.05731201,1004.91516113,1003.89111328,1002.71588135,1001.74499512,1000.75958252,999.718017578,998.881530762,998.026489258,997.140441895,996.31628418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","17","#97D938"
322.0,322.0,321.607086182,320.912200928,320.341003418,319.811401367,319.055145264,318.672332764,317.916809082,317.443756104,316.955718994,316.394592285,315.990692139,315.656616211,315.284667969,314.889862061,314.435272217,313.828674316,313.17678833,312.655975342,312.002319336,311.462799072,310.964782715,310.213592529,309.913116455,309.249664307,308.905609131,308.48727417,308.008850098,307.465667725,307.063659668,306.618560791,306.34487915,305.988983154,305.527557373,305.193481445,304.804077148,304.181732178,303.839355469,303.216644287,302.755828857,302.343688965,301.794006348,301.212341309,300.887207031,300.282958984,299.917785645,299.397125244,298.936004639,298.529602051,298.076171875,297.645874023,297.331481934,296.958343506,296.409240723,295.963439941,295.451171875,294.894866943,294.225921631,293.56350708,292.940155029,292.512908936,292.133605957,291.591247559,291.061737061,290.456481934,290.042480469,289.762084961,289.20614624,288.931640625,288.543670654,288.069488525,287.971710205,287.312316895,286.928009033,286.486175537,285.910217285,285.358673096,284.793762207,284.20791626,283.753570557,283.163787842,282.63973999,282.15512085,281.492797852,281.002685547,280.650299072,280.26348877,279.888214111,279.674560547,279.212493896,278.443511963,278.097198486,277.397369385,276.804260254,276.326721191,275.806518555,275.097412109,274.644012451,274.061584473,273.611724854,"tree4","102","#25C50C"
793.0,793.0,792.465881348,791.845703125,791.342590332,790.738647461,790.041870117,789.406677246,788.700073242,788.182739258,787.730834961,787.12902832,786.758178711,786.375549316,785.965698242,785.550048828,785.063354492,784.388122559,783.900817871,783.218566895,782.618286133,781.984924316,781.369812012,780.838195801,780.319519043,779.752624512,779.33996582,778.897338867,778.389709473,777.880615234,777.418029785,776.991455078,776.656494141,776.239746094,775.807617188,775.413330078,774.919372559,774.378845215,773.939880371,773.320068359,772.809265137,772.419921875,771.718139648,771.216918945,770.921264648,770.260131836,769.869445801,769.365478516,768.853759766,768.479003906,767.999755859,767.459472656,767.202575684,766.7734375,766.092468262,765.677429199,765.071105957,764.541320801,763.90612793,763.190246582,762.603088379,762.197021484,761.688537598,761.126159668,760.664855957,759.97467041,759.556335449,759.140991211,758.710266113,758.869445801,758.486572266,758.000976562,757.781311035,757.27130127,756.772766113,756.432373047,755.84552002,755.235229492,754.696228027,754.089111328,753.592773438,753.088806152,752.40814209,751.933959961,751.31829834,750.668212891,750.293579102,749.940673828,749.50177002,749.259338379,748.734313965,748.098266602,747.659545898,746.979614258,746.293762207,745.870605469,745.256164551,744.608459473,744.036743164,743.428894043,742.91619873,"window3","102","#D8C4DE"
876.0,876.0,875.027709961,873.932250977,873.013061523,871.932556152,870.793273926,869.769348145,868.440673828,867.595581055,866.58203125,865.541992188,864.622070312,863.81817627,862.875610352,861.860473633,860.919128418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
854.0,854.0,853.038635254,851.967590332,851.047607422,850.001342773,848.903503418,847.860290527,846.613647461,845.749572754,844.794616699,843.742431641,842.853820801,842.050842285,841.143066406,840.232055664,894.954345703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bush1","18","#97D938"
181.0,181.0,180.664199829,180.215988159,179.915512085,179.480728149,178.942260742,178.538131714,177.965408325,177.690719604,177.406188965,176.945541382,176.814086914,176.649291992,176.434082031,176.1980896,175.90763855,175.415222168,175.105072021,174.66444397,174.172714233,173.813369751,173.260665894,172.978546143,172.695877075,172.298599243,172.015594482,171.784011841,171.491958618,171.172103882,170.892486572,170.716644287,170.454193115,170.29977417,169.992156982,169.879821777,169.537200928,169.191848755,168.973114014,168.571594238,168.190002441,168.004974365,167.463653564,167.173324585,167.062866211,166.627288818,166.39553833,166.10194397,165.819946289,165.627288818,165.259750366,164.994155884,164.911437988,164.706954956,164.179367065,163.962234497,163.567733765,163.170913696,162.734680176,162.168243408,161.824157715,161.653640747,161.283935547,160.928985596,160.712005615,160.119186401,159.956207275,159.603652954,159.1512146,159.248336792,159.013046265,158.680618286,158.544769287,158.16229248,157.682418823,157.20463562,156.696456909,156.109802246,155.567886353,155.070007324,154.715698242,154.244262695,153.566085815,153.204666138,152.662979126,151.992874146,151.693740845,151.27784729,150.901687622,150.773681641,150.254684448,149.756607056,149.333190918,148.68812561,148.091094971,147.677154541,147.0078125,146.457275391,145.937454224,145.395355225,144.853225708,"no feature","102","#021502"
